parte_proyecto_inclusion,sexo,edad,departamento,ciudad,unidad_educativa,nivel_educacion_maximo,anios_experiencia,tiempo_ue_actual,tiempo_ue_actual_num,area_imparte,paso_curso_tec,curso,pc_casa,laptop_escritorio,num_pc,tablet,num_tablet,origen_pc,pc_llenado,pc_juegos,pc_estudio,pc_musica,pc_redes,pc_nada,pc_planificar,pc_clases,pc_videos,pc_internet,tiene_celular,tiene_smartphone,cel_llamadas,cel_musica,cel_juegos,cel_fotos,cel_redes,cel_text,cel_videos,cel_internet,internet_casa,internet_movil,internet_colegio,usa_facebook,usa_youtube,usa_whatsapp,usa_messenger,usa_instagram,usa_twiter,usa_linkedin,usa_skype,dias_uso_internet,so,conoce_soft_libre,existe_laboratorio,sabe_inclusion_digital
Sí,Femenino,43,La Paz,La Paz,DOMINGO FAUSTINO SARMIENTO,especialidad,17,Más de un año,6,Cosmos y Pensamiento,Sí,programa de inclusion digital,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,Sí,No,Sí,Sí,No,No,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,Sí,No,No,5,Windows,Sí,Sí,Sí
Sí,Femenino,50,La Paz,La Paz,DOMINGO FAUSTINO SARMIENTO,especialidad,23,Menos de un año,NA,"Ciencia, Tecnología y Producción",Sí,Proyecto de Inclusión Digital,Sí,Computadora portátil,1,Sí,1,Dotada por el ministerio,Sí,No,Sí,No,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,6,Windows,Sí,Sí,Sí
Sí,Femenino,44,La Paz,La Paz,ISAAC MALDONADO REQUE,licenciatura,22,Más de un año,19,"Vida, Tierra y Territorio",Sí,Quipus,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,Sí,No,Sí,No,Sí,No,Sí,Sí,Sí,No,Sí,Sí,Sí,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,No,No,No,5,Windows,Sí,Sí,Sí
Sí,Femenino,38,Chuquisaca,Sucre,LOYOLA DE FE Y ALEGRIA B,licenciatura,14,Más de un año,4,"Vida, Tierra y Territorio",Sí,Diplomado en informatica educativa ,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,Sí,No,Sí,Sí,No,No,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,No,Sí,No,Sí,Sí,Sí,No,No,No,No,No,7,Windows,Sí,No,No
Sí,Masculino,59,La Paz,La Paz,DOMINGO FAUSTINO SARMIENTO,especialidad,13,Más de un año,3,"Ciencia, Tecnología y Producción",No,,Sí,Computadora portátil,1,Sí,1,Dotada por el ministerio,Sí,No,Sí,No,Sí,No,Sí,Sí,No,Sí,Sí,Sí,Sí,No,Sí,Sí,No,Sí,No,Sí,Sí,Sí,Sí,No,Sí,Sí,No,No,No,No,Sí,7,Windows,Sí,Sí,Sí
Sí,Femenino,48,Santa Cruz,Santa Cruz de la Sierra,NACIONAL COTOCA,especialidad,18,Más de un año,6,Comunidad y Sociedad,Sí,TIC,Sí,Computadora portátil,2,Sí,1,Por cuenta propia,No,No,No,No,No,No,No,Sí,No,No,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,No,No,No,No,No,7,Windows,No,Sí,Sí
Sí,Femenino,34,Santa Cruz,Santa Cruz de la Sierra,NACIONAL COTOCA,tecnico,10,Más de un año,5,Comunidad y Sociedad,No,,No,,NA,Sí,2,Por cuenta propia,No,No,No,No,Sí,No,Sí,Sí,No,Sí,Sí,Sí,Sí,No,No,No,Sí,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,No,7,Windows,No,Sí,No
Sí,Masculino,36,Santa Cruz,Santa Cruz de la Sierra,NACIONAL COTOCA,licenciatura,9,Más de un año,7,"Ciencia, Tecnología y Producción",Sí,Uso de los pisos tecnológicos de unefco,Sí,Computadora portátil,2,No,NA,Dotada por el ministerio,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,7,Windows,Sí,Sí,No
Sí,Masculino,46,La Paz,La Paz,IGNACIO CALDERON FE Y ALEGRIA II,maestria,18,Más de un año,4,"Vida, Tierra y Territorio",No,,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,No,No,Sí,No,Sí,No,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,No,No,Sí,No,No,No,No,Sí,No,Sí,No,Sí,Sí,No,No,No,No,4,Windows,Sí,Sí,Sí
Sí,Femenino,32,Santa Cruz,Santa Cruz de la Sierra,NACIONAL COTOCA,especialidad,10,Menos de un año,NA,Comunidad y Sociedad,No,,Sí,Computadora portátil,1,Sí,1,Dotada por el ministerio,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,7,Windows,No,Sí,Sí
Sí,Femenino,54,Santa Cruz,Santa Cruz de la Sierra,NACIONAL COTOCA,licenciatura,6,Menos de un año,NA,"Vida, Tierra y Territorio",Sí,Unefco,Sí,Computadora portátil,2,No,NA,Por cuenta propia,No,No,No,No,No,No,Sí,No,No,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,No,No,No,No,No,7,Windows,Sí,No,Sí
Sí,Masculino,60,Santa Cruz,Santa Cruz de la Sierra,NACIONAL COTOCA,maestria,27,Menos de un año,NA,Comunidad y Sociedad,Sí,,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,Sí,No,Sí,No,No,No,Sí,Sí,No,Sí,Sí,No,Sí,No,No,Sí,Sí,Sí,No,Sí,Sí,Sí,No,No,Sí,Sí,Sí,No,Sí,No,No,7,Windows,No,Sí,No
No,Masculino,32,Santa Cruz,Santa Cruz de la Sierra,NACIONAL COTOCA,licenciatura,8,Más de un año,3,"Ciencia, Tecnología y Producción",No,,Sí,Computadora portátil,2,No,NA,Dotada por el ministerio,No,No,Sí,No,No,No,No,No,No,No,Sí,Sí,Sí,No,No,No,No,No,No,No,No,No,No,Sí,No,Sí,No,No,No,No,No,NA,Windows,No,No,No
Sí,Femenino,46,Santa Cruz,Santa Cruz de la Sierra,NACIONAL COTOCA,licenciatura,21,Más de un año,13,Cosmos y Pensamiento,Sí,Uso de las tic,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,Sí,No,Sí,No,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,No,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,No,No,No,No,7,Windows,No,Sí,Sí
Sí,Femenino,23,Santa Cruz,Santa Cruz de la Sierra,NACIONAL COTOCA,licenciatura,2,Más de un año,2,Cosmos y Pensamiento,No,,Sí,Computadora portátil,1,No,NA,Por cuenta propia,No,No,No,No,No,No,Sí,Sí,No,No,Sí,No,Sí,Sí,No,Sí,Sí,No,Sí,Sí,Sí,Sí,No,Sí,No,Sí,Sí,No,No,No,No,7,Windows,No,No,No
Sí,Masculino,43,Santa Cruz,Santa Cruz de la Sierra,NACIONAL COTOCA,normalista,16,Menos de un año,NA,"Ciencia, Tecnología y Producción",Sí,el uso de geogebra,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,Sí,No,Sí,Sí,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,NA,Windows,Sí,Sí,Sí
Sí,Femenino,31,Santa Cruz,Santa Cruz de la Sierra,NACIONAL COTOCA,licenciatura,10,Más de un año,7,"Ciencia, Tecnología y Producción",Sí,Aula virtual,Sí,Computadora portátil,2,No,NA,Dotada por el ministerio,Sí,No,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,7,Windows,No,Sí,No
Sí,Masculino,43,Santa Cruz,Santa Cruz de la Sierra,NACIONAL COTOCA,licenciatura,16,Más de un año,3,Comunidad y Sociedad,No,,Sí,Computadora portátil,2,Sí,1,Dotada por el ministerio,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,7,Windows,No,No,No
Sí,Masculino,39,La Paz,El Alto,BOLIVIA MAÑANA,especialidad,16,Más de un año,5,Comunidad y Sociedad,No,,Sí,Computadora de escritorio,1,No,NA,Por cuenta propia,No,No,Sí,No,No,No,Sí,Sí,No,Sí,Sí,Sí,Sí,No,No,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,5,Windows,No,No,No
Sí,Femenino,38,Santa Cruz,Santa Cruz de la Sierra,NACIONAL COTOCA,especialidad,8,Más de un año,8,Comunidad y Sociedad,Sí,Aula virtual,Sí,Computadora portátil,2,Sí,1,Por cuenta propia,Sí,No,No,No,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,3,Windows,Sí,No,Sí
Sí,Femenino,51,La Paz,La Paz,ISAAC MALDONADO REQUE,especialidad,26,Más de un año,6,Cosmos y Pensamiento,No,,No,,NA,No,NA,Dotada por el ministerio,No,No,Sí,No,No,No,Sí,No,No,Sí,Sí,Sí,Sí,No,No,No,No,Sí,No,Sí,Sí,Sí,No,Sí,No,Sí,Sí,Sí,No,No,No,5,Windows,No,Sí,No
Sí,Femenino,33,Santa Cruz,Santa Cruz de la Sierra,NACIONAL COTOCA,licenciatura,12,Más de un año,7,"Ciencia, Tecnología y Producción",Sí,Uso d la tics,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,Sí,No,Sí,No,No,No,Sí,Sí,No,No,Sí,Sí,Sí,No,No,Sí,Sí,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,7,Windows,No,Sí,No
Sí,Masculino,33,Santa Cruz,Santa Cruz de la Sierra,NACIONAL COTOCA,licenciatura,9,Menos de un año,NA,Comunidad y Sociedad,Sí,Interactuando en el aula a través de las TICs,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,Sí,No,Sí,Sí,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,7,Windows,Sí,Sí,Sí
Sí,Masculino,49,Potosí,Potosí,COPACABANA C,especialidad,26,Más de un año,25,Comunidad y Sociedad,Sí,Biogeografia,Sí,Computadora portátil,1,No,NA,Por cuenta propia,Sí,No,No,No,No,No,Sí,Sí,Sí,Sí,Sí,No,Sí,No,No,Sí,No,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,No,No,No,6,Windows,Sí,No,Sí
Sí,Femenino,60,La Paz,La Paz,IGNACIO CALDERON FE Y ALEGRIA II,maestria,40,Más de un año,6,Comunidad y Sociedad,No,,Sí,Computadora portátil,2,No,NA,Dotada por el ministerio,No,No,Sí,Sí,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,No,No,No,No,No,7,Windows,No,Sí,Sí
Sí,Masculino,44,La Paz,La Paz,ISAAC MALDONADO REQUE,especialidad,21,Más de un año,3,Comunidad y Sociedad,Sí,Este curso de la AGETIC,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,Sí,No,Sí,No,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,No,No,Sí,Sí,Sí,Sí,No,No,No,No,6,Windows,Sí,No,Sí
Sí,Femenino,50,La Paz,El Alto,BICENTENARIO LIBERTADOR SIMON BOLIVAR,especialidad,20,Menos de un año,NA,"Vida, Tierra y Territorio",Sí,El uso de las Tic's en el área de Química,Sí,Computadora portátil,1,Sí,1,Dotada por el ministerio,Sí,No,No,No,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,No,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,No,No,No,7,Windows,No,No,Sí
Sí,Masculino,44,La Paz,El Alto,AYACUCHO TARDE,normalista,10,Más de un año,2,Comunidad y Sociedad,Sí,Cursos virtuales sobre uso de tic,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,No,No,No,No,No,No,Sí,No,No,No,Sí,Sí,Sí,No,No,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,No,No,No,No,6,Windows,Sí,No,No
Sí,Femenino,47,Santa Cruz,Santa Cruz de la Sierra,NACIONAL COTOCA,licenciatura,5,Más de un año,5,"Vida, Tierra y Territorio",Sí,Ntic de  se la unefco aula vigual,Sí,Computadora de escritorio,2,No,NA,Por cuenta propia,Sí,No,Sí,Sí,Sí,No,No,Sí,No,No,Sí,Sí,Sí,No,No,Sí,No,No,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,7,Windows,Sí,No,No
Sí,Femenino,61,Beni,Trinidad,NACIONAL 6 DE AGOSTO Mañana,licenciatura,14,Más de un año,13,Comunidad y Sociedad,No,,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,No,No,No,No,No,No,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,No,No,No,Sí,Sí,Sí,No,Sí,No,Sí,No,No,No,No,No,3,Windows,Sí,Sí,Sí
Sí,Femenino,51,La Paz,La Paz,CHASQUIPAMPA A,especialidad,26,Más de un año,13,"Vida, Tierra y Territorio",Sí,Cursos de capacitación para maestros y maestras en el uso deTICs,Sí,Computadora portátil,2,No,NA,Dotada por el ministerio,Sí,No,Sí,No,No,No,Sí,Sí,Sí,No,Sí,No,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,Sí,Sí,No,No,No,No,No,5,Windows,No,Sí,No
Sí,Masculino,38,Tarija,Tarija,JOSE MANUEL AVILA 1 Mañana,licenciatura,14,Más de un año,11,Comunidad y Sociedad,Sí,Uso de kuas con el sistema linux,Sí,Computadora portátil,1,Sí,1,Dotada por el ministerio,No,No,Sí,No,No,No,Sí,Sí,No,No,Sí,Sí,Sí,Sí,No,No,Sí,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,No,7,Windows,Sí,Sí,No
Sí,Femenino,39,Tarija,Tarija,JOSE MANUEL AVILA 2 Tarde,normalista,16,Más de un año,4,"Vida, Tierra y Territorio",Sí,Laboratorio virtual ,Sí,Computadora de escritorio,2,No,NA,Por cuenta propia,Sí,No,Sí,No,Sí,No,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,No,5,Windows,No,No,Sí
Sí,Femenino,44,Tarija,Tarija,JOSE MANUEL AVILA 1 Mañana,especialidad,13,Más de un año,12,"Ciencia, Tecnología y Producción",Sí,Actualización en el uso de las Tics,Sí,Computadora portátil,3,No,NA,Dotada por el ministerio,Sí,No,Sí,No,No,No,Sí,Sí,No,No,Sí,Sí,Sí,Sí,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,7,Windows,Sí,No,Sí
Sí,Femenino,40,La Paz,El Alto,REPUBLICA DEL JAPON MAÑANA,licenciatura,15,Más de un año,10,Cosmos y Pensamiento,Sí,Acerca de  las nuevas tecnologías,Sí,Computadora portátil,1,Sí,1,Dotada por el ministerio,Sí,No,Sí,No,No,No,Sí,Sí,No,No,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,7,Windows,Sí,Sí,Sí
Sí,Masculino,50,La Paz,El Alto,REPUBLICA DEL JAPON MAÑANA,especialidad,15,Más de un año,8,Comunidad y Sociedad,Sí,Classroom,Sí,Computadora portátil,1,Sí,1,Dotada por el ministerio,Sí,No,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,No,No,No,No,No,7,Linux,Sí,Sí,Sí
Sí,Masculino,49,Santa Cruz,Santa Cruz de la Sierra,EVANGELICO BUENAS NUEVAS,licenciatura,13,Más de un año,13,"Ciencia, Tecnología y Producción",Sí,AGETIC,Sí,Computadora de escritorio,2,No,NA,Por cuenta propia,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,7,Windows,Sí,Sí,Sí
Sí,Masculino,34,Tarija,Tarija,LA PAZ Mañana,normalista,9,Más de un año,9,"Vida, Tierra y Territorio",Sí,Manejo de aula virtual ,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,Sí,No,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,No,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,No,No,No,No,No,7,Windows,Sí,Sí,No
Sí,Masculino,45,Oruro,Oruro,LA SALLE TARDE,licenciatura,10,Más de un año,6,"Vida, Tierra y Territorio",Sí,Tic UNEFCO,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,Sí,No,Sí,No,Sí,No,Sí,Sí,No,No,Sí,Sí,Sí,No,No,Sí,Sí,Sí,Sí,No,Sí,Sí,No,Sí,Sí,Sí,No,No,No,No,No,NA,Windows,Sí,Sí,No
Sí,Masculino,45,La Paz,El Alto,HUAYNA POTOSI MAÑANA,licenciatura,20,Más de un año,6,Comunidad y Sociedad,Sí,Uso de las tics,Sí,Computadora portátil,2,Sí,1,Dotada por el ministerio,Sí,No,Sí,No,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,No,Sí,Sí,No,No,No,No,7,Windows,Sí,Sí,Sí
Sí,Masculino,29,La Paz,El Alto,JESUS MARIA FE Y ALEGRIA,licenciatura,7,Más de un año,2,"Vida, Tierra y Territorio",No,,Sí,Computadora portátil,2,Sí,1,Por cuenta propia,Sí,No,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,7,Windows,Sí,Sí,No
Sí,Femenino,47,La Paz,La Paz,LA MERCED B,licenciatura,27,Más de un año,24,"Vida, Tierra y Territorio",Sí,"Edición de imagen,audio y vídeo",Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,Sí,No,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,No,Sí,No,Sí,3,Windows,Sí,Sí,Sí
Sí,Femenino,56,Tarija,Tarija,JOSE MANUEL AVILA 2 Tarde,normalista,25,Más de un año,4,Cosmos y Pensamiento,Sí,Capacitacion para manejo kipus,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,No,No,No,No,No,No,Sí,No,No,No,Sí,Sí,Sí,No,No,No,No,No,No,No,Sí,Sí,No,No,No,Sí,No,No,No,No,No,4,Windows,Sí,No,Sí
Sí,Femenino,31,Tarija,Tarija,JOSE MANUEL AVILA 1 Mañana,licenciatura,6,Más de un año,3,Cosmos y Pensamiento,Sí,Classrom ,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,Sí,No,Sí,No,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,No,No,No,7,Windows,No,No,Sí
Sí,Femenino,53,La Paz,La Paz,LA MERCED B,licenciatura,30,Más de un año,28,Comunidad y Sociedad,Sí,"Edición de vídeo,audio e imagen",Sí,Computadora de escritorio,1,No,NA,Dotada por el ministerio,Sí,No,Sí,Sí,Sí,No,Sí,No,No,Sí,Sí,No,Sí,No,No,No,No,Sí,No,No,Sí,No,No,Sí,No,Sí,Sí,No,No,No,No,NA,Windows,Sí,Sí,Sí
Sí,Femenino,50,La Paz,El Alto,SIMON BOLIVAR TARDE,licenciatura,25,Más de un año,15,Cosmos y Pensamiento,No,,Sí,Computadora portátil,1,Sí,1,Dotada por el ministerio,Sí,No,Sí,No,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,No,No,No,No,7,Windows,No,No,Sí
Sí,Masculino,30,La Paz,El Alto,HUAYNA POTOSI MAÑANA,normalista,4,Menos de un año,NA,"Ciencia, Tecnología y Producción",No,,Sí,Computadora de escritorio,1,No,NA,Por cuenta propia,Sí,No,Sí,Sí,No,No,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,No,Sí,Sí,No,Sí,No,Sí,Sí,Sí,No,No,No,No,No,NA,Windows,Sí,Sí,Sí
Sí,Masculino,36,La Paz,El Alto,VILLA VICTORIA,normalista,15,Más de un año,12,Comunidad y Sociedad,No,,Sí,Computadora portátil,1,Sí,1,Dotada por el ministerio,No,No,No,No,No,No,Sí,No,No,No,Sí,Sí,No,No,No,No,No,No,No,Sí,Sí,Sí,No,No,No,Sí,Sí,No,No,No,No,5,Windows,Sí,Sí,Sí
Sí,Masculino,48,La Paz,La Paz,MARIEN GARTEN C,licenciatura,24,Más de un año,7,"Vida, Tierra y Territorio",Sí,Tics ,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,Sí,No,Sí,No,No,No,Sí,Sí,No,Sí,Sí,Sí,Sí,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,Sí,No,No,No,No,No,7,Windows,No,Sí,No
Sí,Masculino,57,La Paz,El Alto,ALTO DE LA ALIANZA MAÑANA,licenciatura,25,Más de un año,19,Comunidad y Sociedad,Sí,Si he recibido capacitación de manejo de TiCs  a través de UNEFCO,Sí,Computadora de escritorio,2,No,NA,Por cuenta propia,Sí,No,Sí,Sí,Sí,No,No,No,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,No,No,No,No,No,NA,Windows,Sí,Sí,Sí
Sí,Femenino,52,Santa Cruz,Santa Cruz de la Sierra,NACIONAL FLORIDA I,licenciatura,22,Más de un año,18,Cosmos y Pensamiento,Sí,,Sí,Computadora portátil,1,No,NA,Dotada por el ministerio,Sí,No,No,No,No,No,Sí,Sí,No,Sí,Sí,Sí,Sí,No,No,No,Sí,Sí,No,Sí,Sí,Sí,No,Sí,No,Sí,No,No,No,No,No,7,Windows,No,Sí,Sí
Sí,Femenino,37,La Paz,El Alto,HUAYNA POTOSI MAÑANA,licenciatura,13,Más de un año,9,"Ciencia, Tecnología y Producción",No,,Sí,Computadora de escritorio,1,No,NA,Dotada por el ministerio,Sí,No,Sí,No,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,No,No,No,No,7,Windows,Sí,Sí,Sí
Sí,Femenino,48,La Paz,La Paz,HUGO DAVILA A,normalista,20,Más de un año,11,Comunidad y Sociedad,No,,Sí,Computadora de escritorio,1,No,NA,Por cuenta propia,Sí,No,No,No,No,No,No,No,No,No,Sí,Sí,Sí,No,No,No,No,No,No,No,No,Sí,No,No,No,Sí,No,No,No,No,No,NA,Windows,Sí,Sí,Sí
Sí,Masculino,36,La Paz,El Alto,VILLA VICTORIA,licenciatura,14,Más de un año,4,"Vida, Tierra y Territorio",Sí,Mantenimiento de Kuaas,Sí,Computadora de escritorio,6,Sí,2,Por cuenta propia,Sí,No,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,No,No,No,No,7,Windows,Sí,Sí,Sí
Sí,Femenino,50,Chuquisaca,Sucre,ADEMAR CARVAJAL,licenciatura,17,Más de un año,5,"Ciencia, Tecnología y Producción",Sí,INCLUSIÓN DIGITAL,Sí,Computadora de escritorio,2,Sí,1,Dotada por el ministerio,Sí,No,No,No,No,No,Sí,Sí,No,Sí,Sí,Sí,Sí,No,No,Sí,Sí,Sí,No,Sí,Sí,Sí,No,Sí,Sí,Sí,No,No,No,No,No,3,Windows,Sí,Sí,Sí
Sí,Masculino,37,La Paz,La Paz,LA PAZ A,licenciatura,7,Más de un año,1,"Ciencia, Tecnología y Producción",Sí,"Redes,software libre",Sí,Computadora portátil,2,No,NA,Por cuenta propia,Sí,No,Sí,Sí,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Sí,Sí,No,No,No,No,7,Windows,Sí,Sí,Sí
Sí,Femenino,30,La Paz,La Paz,ISAAC MALDONADO REQUE,licenciatura,7,Más de un año,4,Cosmos y Pensamiento,No,,No,,NA,Sí,1,Por cuenta propia,No,No,No,No,No,No,Sí,No,No,No,Sí,No,No,No,No,No,Sí,No,No,No,No,Sí,No,No,No,Sí,No,No,No,No,No,7,Windows,Sí,Sí,No
Sí,Femenino,44,La Paz,La Paz,HUGO DAVILA A,tecnico,29,Más de un año,9,"Vida, Tierra y Territorio",Sí,Inclusión digital ,Sí,Computadora de escritorio,2,No,NA,Dotada por el ministerio,Sí,No,No,No,No,No,No,No,No,No,Sí,Sí,Sí,No,No,Sí,No,No,No,No,No,Sí,No,No,No,Sí,No,No,No,No,No,2,Windows,Sí,Sí,Sí
Sí,Femenino,30,Tarija,Tarija,NACIONAL EUSTAQUIO MENDEZ Mañana,licenciatura,8,Más de un año,1,"Ciencia, Tecnología y Producción",No,,Sí,Computadora portátil,1,No,NA,Por cuenta propia,Sí,No,Sí,No,No,No,No,No,No,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,No,Sí,Sí,Sí,No,No,Sí,Sí,Sí,Sí,Sí,No,No,No,7,Windows,Sí,No,Sí
Sí,Masculino,54,Pando,Cobija,MADRE NAZARIA TARDE,especialidad,20,Más de un año,10,Comunidad y Sociedad,Sí,basico,Sí,Computadora portátil,1,No,NA,Por cuenta propia,Sí,No,No,No,No,No,Sí,No,No,No,Sí,Sí,Sí,No,No,Sí,Sí,Sí,Sí,Sí,No,Sí,No,Sí,Sí,Sí,Sí,No,No,No,No,7,Windows,No,No,Sí
